time	V(out)	I(R1)
6.172399999999987e-004	2.647961e-001	1.170408e-004
6.182399999999986e-004	2.778012e-001	1.144398e-004
6.192399999999986e-004	2.894590e-001	1.121082e-004
6.202399999999985e-004	2.999091e-001	1.100182e-004
6.212399999999984e-004	3.092766e-001	1.081447e-004
6.222399999999983e-004	3.176736e-001	1.064653e-004
6.232399999999982e-004	3.252008e-001	1.049598e-004
6.242399999999981e-004	3.319481e-001	1.036104e-004
6.252399999999981e-004	3.379965e-001	1.024007e-004
6.262399999999980e-004	3.434182e-001	1.013163e-004
6.272399999999979e-004	3.482783e-001	1.003443e-004
6.282399999999978e-004	3.526349e-001	9.947301e-005
6.292399999999977e-004	3.565402e-001	9.869195e-005
6.302399999999976e-004	3.600409e-001	9.799182e-005
6.312399999999975e-004	3.631789e-001	9.736421e-005
6.322399999999975e-004	3.659919e-001	9.680162e-005
6.332399999999974e-004	3.685134e-001	9.629731e-005
6.342399999999973e-004	3.707737e-001	9.584525e-005
6.352399999999972e-004	3.727999e-001	9.544002e-005
6.362399999999971e-004	3.746161e-001	9.507677e-005
6.372399999999970e-004	3.762442e-001	9.475116e-005
6.382399999999970e-004	3.777037e-001	9.445927e-005
6.392399999999969e-004	3.790119e-001	9.419762e-005
6.402399999999968e-004	3.801846e-001	9.396308e-005
6.412399999999967e-004	3.812358e-001	9.375284e-005
6.422399999999966e-004	3.821781e-001	9.356438e-005
6.432399999999965e-004	3.830228e-001	9.339544e-005
6.442399999999965e-004	3.837800e-001	9.324399e-005
6.452399999999964e-004	3.844588e-001	9.310825e-005
6.462399999999963e-004	3.850672e-001	9.298656e-005
6.472399999999962e-004	3.856126e-001	9.287748e-005
6.482399999999961e-004	3.861015e-001	9.277970e-005
6.492399999999960e-004	3.865398e-001	9.269205e-005
6.502399999999959e-004	3.869326e-001	9.261348e-005
6.512399999999959e-004	3.872847e-001	9.254305e-005
6.522399999999958e-004	3.876004e-001	9.247992e-005
6.532399999999957e-004	3.878834e-001	9.242332e-005
6.542399999999956e-004	3.881370e-001	9.237260e-005
6.552399999999955e-004	3.883644e-001	9.232712e-005
6.562399999999954e-004	3.885682e-001	9.228635e-005
6.572399999999954e-004	3.887509e-001	9.224981e-005
6.582399999999953e-004	3.889147e-001	9.221706e-005
6.592399999999952e-004	3.890615e-001	9.218770e-005
6.602399999999951e-004	3.891931e-001	9.216138e-005
6.612399999999950e-004	3.893111e-001	9.213779e-005
6.622399999999949e-004	3.894168e-001	9.211664e-005
6.632399999999949e-004	3.895116e-001	9.209767e-005
6.642399999999948e-004	3.895966e-001	9.208068e-005
6.652399999999947e-004	3.896728e-001	9.206545e-005
6.672399999999945e-004	3.898022e-001	9.203955e-005
6.692399999999943e-004	3.899063e-001	9.201874e-005
6.712399999999942e-004	3.899899e-001	9.200202e-005
6.732399999999940e-004	3.900571e-001	9.198859e-005
6.762399999999938e-004	3.901339e-001	9.197321e-005
6.792399999999935e-004	3.901893e-001	9.196215e-005
6.822399999999933e-004	3.902292e-001	9.195417e-005
6.862399999999929e-004	3.902655e-001	9.194689e-005
6.912399999999925e-004	3.902934e-001	9.194131e-005
6.982399999999919e-004	3.903140e-001	9.193720e-005
7.010000000000000e-004	3.903187e-001	9.193626e-005
7.011000000000001e-004	3.891969e-001	5.816062e-005
7.013000000000000e-004	3.848871e-001	-8.977423e-006
7.015999999999999e-004	3.725415e-001	-1.085083e-004
7.020000000000002e-004	3.488749e-001	-2.397750e-004
7.026000000000001e-004	3.023913e-001	-2.304783e-004
7.032400000000002e-004	2.564132e-001	-2.212826e-004
7.042400000000001e-004	1.900587e-001	-2.080117e-004
7.052400000000000e-004	1.299322e-001	-1.959864e-004
7.062399999999999e-004	7.603456e-002	-1.852069e-004
7.072399999999998e-004	2.772057e-002	-1.755441e-004
7.082399999999997e-004	-1.558826e-002	-1.668824e-004
7.092399999999997e-004	-5.441044e-002	-1.591179e-004
7.102399999999996e-004	-8.921076e-002	-1.521579e-004
7.112399999999995e-004	-1.204059e-001	-1.459188e-004
7.122399999999994e-004	-1.483693e-001	-1.403261e-004
7.132399999999993e-004	-1.734358e-001	-1.353128e-004
7.142399999999992e-004	-1.959055e-001	-1.308189e-004
7.152399999999992e-004	-2.160474e-001	-1.267905e-004
7.162399999999991e-004	-2.341027e-001	-1.231795e-004
7.172399999999990e-004	-2.502875e-001	-1.199425e-004
7.182399999999989e-004	-2.647957e-001	-1.170409e-004
7.192399999999988e-004	-2.778008e-001	-1.144398e-004
7.202399999999987e-004	-2.894586e-001	-1.121083e-004
7.212399999999986e-004	-2.999088e-001	-1.100183e-004
7.222399999999986e-004	-3.092763e-001	-1.081447e-004
7.232399999999985e-004	-3.176734e-001	-1.064653e-004
7.242399999999984e-004	-3.252005e-001	-1.049599e-004
7.252399999999983e-004	-3.319479e-001	-1.036104e-004
7.262399999999982e-004	-3.379963e-001	-1.024007e-004
7.272399999999981e-004	-3.434181e-001	-1.013164e-004
7.282399999999981e-004	-3.482782e-001	-1.003444e-004
7.292399999999980e-004	-3.526348e-001	-9.947304e-005
7.302399999999979e-004	-3.565401e-001	-9.869198e-005
7.312399999999978e-004	-3.600408e-001	-9.799184e-005
7.322399999999977e-004	-3.631788e-001	-9.736423e-005
7.332399999999976e-004	-3.659918e-001	-9.680164e-005
7.342399999999976e-004	-3.685133e-001	-9.629733e-005
7.352399999999975e-004	-3.707737e-001	-9.584527e-005
7.362399999999974e-004	-3.727998e-001	-9.544003e-005
7.372399999999973e-004	-3.746161e-001	-9.507678e-005
7.382399999999972e-004	-3.762442e-001	-9.475116e-005
7.392399999999971e-004	-3.777036e-001	-9.445928e-005
7.402399999999971e-004	-3.790119e-001	-9.419763e-005
7.412399999999970e-004	-3.801846e-001	-9.396308e-005
7.422399999999969e-004	-3.812358e-001	-9.375284e-005
7.432399999999968e-004	-3.821781e-001	-9.356438e-005
7.442399999999967e-004	-3.830228e-001	-9.339544e-005
7.452399999999966e-004	-3.837800e-001	-9.324400e-005
7.462399999999965e-004	-3.844588e-001	-9.310825e-005
7.472399999999965e-004	-3.850672e-001	-9.298656e-005
7.482399999999964e-004	-3.856126e-001	-9.287748e-005
7.492399999999963e-004	-3.861015e-001	-9.277971e-005
7.502399999999962e-004	-3.865397e-001	-9.269205e-005
7.512399999999961e-004	-3.869326e-001	-9.261349e-005
7.522399999999960e-004	-3.872847e-001	-9.254306e-005
7.532399999999960e-004	-3.876004e-001	-9.247992e-005
7.542399999999959e-004	-3.878834e-001	-9.242333e-005
7.552399999999958e-004	-3.881370e-001	-9.237260e-005
7.562399999999957e-004	-3.883644e-001	-9.232712e-005
7.572399999999956e-004	-3.885682e-001	-9.228636e-005
7.582399999999955e-004	-3.887509e-001	-9.224981e-005
7.592399999999955e-004	-3.889147e-001	-9.221706e-005
7.602399999999954e-004	-3.890615e-001	-9.218770e-005
7.612399999999953e-004	-3.891931e-001	-9.216138e-005
7.622399999999952e-004	-3.893111e-001	-9.213779e-005
7.632399999999951e-004	-3.894168e-001	-9.211664e-005
7.642399999999950e-004	-3.895116e-001	-9.209767e-005
7.652399999999949e-004	-3.895966e-001	-9.208068e-005
7.662399999999949e-004	-3.896728e-001	-9.206545e-005
7.682399999999947e-004	-3.898022e-001	-9.203955e-005
7.702399999999945e-004	-3.899063e-001	-9.201874e-005
7.722399999999944e-004	-3.899899e-001	-9.200202e-005
7.742399999999942e-004	-3.900571e-001	-9.198859e-005
7.772399999999939e-004	-3.901339e-001	-9.197321e-005
7.802399999999937e-004	-3.901893e-001	-9.196215e-005
7.832399999999934e-004	-3.902292e-001	-9.195417e-005
7.872399999999931e-004	-3.902655e-001	-9.194689e-005
7.922399999999927e-004	-3.902934e-001	-9.194131e-005
8.000000000000002e-004	-3.903154e-001	-9.193691e-005
8.001000000000002e-004	-3.891937e-001	-5.816125e-005
8.003000000000001e-004	-3.848840e-001	8.976800e-006
8.006000000000001e-004	-3.725385e-001	1.085077e-004
8.010000000000001e-004	-3.488721e-001	2.397744e-004
8.016000000000000e-004	-3.023886e-001	2.304777e-004
8.022400000000001e-004	-2.564107e-001	2.212821e-004
8.032400000000000e-004	-1.900564e-001	2.080113e-004
8.042399999999999e-004	-1.299301e-001	1.959860e-004
8.052399999999998e-004	-7.603274e-002	1.852065e-004
8.062399999999997e-004	-2.771894e-002	1.755438e-004
8.072399999999997e-004	1.558972e-002	1.668821e-004
8.082399999999996e-004	5.441175e-002	1.591177e-004
8.092399999999995e-004	8.921194e-002	1.521576e-004
8.102399999999994e-004	1.204069e-001	1.459186e-004
8.112399999999993e-004	1.483703e-001	1.403260e-004
8.122399999999992e-004	1.734367e-001	1.353127e-004
8.132399999999992e-004	1.959063e-001	1.308187e-004
8.142399999999991e-004	2.160481e-001	1.267904e-004
8.152399999999990e-004	2.341033e-001	1.231793e-004
8.162399999999989e-004	2.502881e-001	1.199424e-004
8.172399999999988e-004	2.647961e-001	1.170408e-004
8.182399999999987e-004	2.778012e-001	1.144398e-004
8.192399999999986e-004	2.894590e-001	1.121082e-004
8.202399999999986e-004	2.999091e-001	1.100182e-004
8.212399999999985e-004	3.092766e-001	1.081447e-004
8.222399999999984e-004	3.176736e-001	1.064653e-004
8.232399999999983e-004	3.252008e-001	1.049598e-004
8.242399999999982e-004	3.319481e-001	1.036104e-004
8.252399999999981e-004	3.379965e-001	1.024007e-004
8.262399999999981e-004	3.434182e-001	1.013163e-004
8.272399999999980e-004	3.482783e-001	1.003443e-004
8.282399999999979e-004	3.526349e-001	9.947301e-005
8.292399999999978e-004	3.565402e-001	9.869195e-005
8.302399999999977e-004	3.600409e-001	9.799182e-005
8.312399999999976e-004	3.631789e-001	9.736421e-005
8.322399999999976e-004	3.659919e-001	9.680162e-005
8.332399999999975e-004	3.685134e-001	9.629731e-005
8.342399999999974e-004	3.707737e-001	9.584525e-005
8.352399999999973e-004	3.727999e-001	9.544002e-005
8.362399999999972e-004	3.746161e-001	9.507677e-005
8.372399999999971e-004	3.762442e-001	9.475116e-005
8.382399999999970e-004	3.777037e-001	9.445927e-005
8.392399999999970e-004	3.790119e-001	9.419763e-005
8.402399999999969e-004	3.801846e-001	9.396308e-005
8.412399999999968e-004	3.812358e-001	9.375284e-005
8.422399999999967e-004	3.821781e-001	9.356438e-005
8.432399999999966e-004	3.830228e-001	9.339544e-005
8.442399999999965e-004	3.837800e-001	9.324399e-005
8.452399999999965e-004	3.844588e-001	9.310825e-005
8.462399999999964e-004	3.850672e-001	9.298656e-005
8.472399999999963e-004	3.856126e-001	9.287748e-005
8.482399999999962e-004	3.861015e-001	9.277970e-005
8.492399999999961e-004	3.865398e-001	9.269205e-005
8.502399999999960e-004	3.869326e-001	9.261348e-005
8.512399999999960e-004	3.872847e-001	9.254305e-005
8.522399999999959e-004	3.876004e-001	9.247992e-005
8.532399999999958e-004	3.878834e-001	9.242332e-005
8.542399999999957e-004	3.881370e-001	9.237260e-005
8.552399999999956e-004	3.883644e-001	9.232712e-005
8.562399999999955e-004	3.885682e-001	9.228635e-005
8.572399999999954e-004	3.887509e-001	9.224981e-005
8.582399999999954e-004	3.889147e-001	9.221706e-005
8.592399999999953e-004	3.890615e-001	9.218770e-005
8.602399999999952e-004	3.891931e-001	9.216138e-005
8.612399999999951e-004	3.893111e-001	9.213779e-005
8.622399999999950e-004	3.894168e-001	9.211664e-005
8.632399999999949e-004	3.895116e-001	9.209767e-005
8.642399999999949e-004	3.895966e-001	9.208068e-005
8.652399999999948e-004	3.896728e-001	9.206545e-005
8.672399999999946e-004	3.898022e-001	9.203955e-005
8.692399999999944e-004	3.899063e-001	9.201874e-005
8.712399999999943e-004	3.899899e-001	9.200202e-005
8.732399999999941e-004	3.900571e-001	9.198859e-005
8.762399999999939e-004	3.901339e-001	9.197321e-005
8.792399999999936e-004	3.901893e-001	9.196215e-005
8.822399999999933e-004	3.902292e-001	9.195417e-005
8.862399999999930e-004	3.902655e-001	9.194689e-005
8.912399999999926e-004	3.902934e-001	9.194131e-005
8.982399999999920e-004	3.903140e-001	9.193720e-005
9.010000000000001e-004	3.903187e-001	9.193626e-005
9.011000000000002e-004	3.891969e-001	5.816062e-005
9.013000000000001e-004	3.848871e-001	-8.977423e-006
9.016000000000000e-004	3.725415e-001	-1.085083e-004
9.020000000000002e-004	3.488749e-001	-2.397750e-004
9.026000000000002e-004	3.023913e-001	-2.304783e-004
9.032400000000003e-004	2.564132e-001	-2.212826e-004
9.042400000000002e-004	1.900587e-001	-2.080117e-004
9.052400000000001e-004	1.299322e-001	-1.959864e-004
9.062400000000000e-004	7.603456e-002	-1.852069e-004
9.072399999999999e-004	2.772057e-002	-1.755441e-004
9.082399999999998e-004	-1.558826e-002	-1.668824e-004
9.092399999999997e-004	-5.441044e-002	-1.591179e-004
9.102399999999997e-004	-8.921076e-002	-1.521579e-004
9.112399999999996e-004	-1.204059e-001	-1.459188e-004
9.122399999999995e-004	-1.483693e-001	-1.403261e-004
9.132399999999994e-004	-1.734358e-001	-1.353128e-004
9.142399999999993e-004	-1.959055e-001	-1.308189e-004
9.152399999999992e-004	-2.160474e-001	-1.267905e-004
9.162399999999992e-004	-2.341027e-001	-1.231795e-004
9.172399999999991e-004	-2.502875e-001	-1.199425e-004
9.182399999999990e-004	-2.647957e-001	-1.170409e-004
9.192399999999989e-004	-2.778008e-001	-1.144398e-004
9.202399999999988e-004	-2.894586e-001	-1.121083e-004
9.212399999999987e-004	-2.999088e-001	-1.100183e-004
9.222399999999987e-004	-3.092763e-001	-1.081447e-004
9.232399999999986e-004	-3.176734e-001	-1.064653e-004
9.242399999999985e-004	-3.252005e-001	-1.049599e-004
9.252399999999984e-004	-3.319479e-001	-1.036104e-004
9.262399999999983e-004	-3.379963e-001	-1.024007e-004
9.272399999999982e-004	-3.434181e-001	-1.013164e-004
9.282399999999982e-004	-3.482782e-001	-1.003444e-004
9.292399999999981e-004	-3.526348e-001	-9.947304e-005
9.302399999999980e-004	-3.565401e-001	-9.869198e-005
9.312399999999979e-004	-3.600408e-001	-9.799184e-005
9.322399999999978e-004	-3.631788e-001	-9.736423e-005
9.332399999999977e-004	-3.659918e-001	-9.680164e-005
9.342399999999976e-004	-3.685133e-001	-9.629733e-005
9.352399999999976e-004	-3.707737e-001	-9.584527e-005
9.362399999999975e-004	-3.727998e-001	-9.544003e-005
9.372399999999974e-004	-3.746161e-001	-9.507678e-005
9.382399999999973e-004	-3.762442e-001	-9.475116e-005
9.392399999999972e-004	-3.777036e-001	-9.445928e-005
9.402399999999971e-004	-3.790119e-001	-9.419763e-005
9.412399999999971e-004	-3.801846e-001	-9.396308e-005
9.422399999999970e-004	-3.812358e-001	-9.375284e-005
9.432399999999969e-004	-3.821781e-001	-9.356438e-005
9.442399999999968e-004	-3.830228e-001	-9.339544e-005
9.452399999999967e-004	-3.837800e-001	-9.324400e-005
9.462399999999966e-004	-3.844588e-001	-9.310825e-005
9.472399999999966e-004	-3.850672e-001	-9.298656e-005
9.482399999999965e-004	-3.856126e-001	-9.287748e-005
9.492399999999964e-004	-3.861015e-001	-9.277971e-005
9.502399999999963e-004	-3.865397e-001	-9.269205e-005
9.512399999999962e-004	-3.869326e-001	-9.261349e-005
9.522399999999961e-004	-3.872847e-001	-9.254306e-005
9.532399999999963e-004	-3.876004e-001	-9.247992e-005
9.542399999999964e-004	-3.878834e-001	-9.242333e-005
9.552399999999965e-004	-3.881370e-001	-9.237260e-005
9.562399999999967e-004	-3.883644e-001	-9.232712e-005
9.572399999999968e-004	-3.885682e-001	-9.228636e-005
9.582399999999969e-004	-3.887509e-001	-9.224981e-005
9.592399999999971e-004	-3.889147e-001	-9.221706e-005
9.602399999999972e-004	-3.890615e-001	-9.218770e-005
9.612399999999973e-004	-3.891931e-001	-9.216138e-005
9.622399999999975e-004	-3.893111e-001	-9.213779e-005
9.632399999999976e-004	-3.894168e-001	-9.211664e-005
9.642399999999977e-004	-3.895116e-001	-9.209767e-005
9.652399999999979e-004	-3.895966e-001	-9.208068e-005
9.662399999999980e-004	-3.896728e-001	-9.206545e-005
9.682399999999983e-004	-3.898022e-001	-9.203955e-005
9.702399999999985e-004	-3.899063e-001	-9.201874e-005
9.722399999999988e-004	-3.899899e-001	-9.200202e-005
9.742399999999991e-004	-3.900571e-001	-9.198859e-005
9.772399999999995e-004	-3.901339e-001	-9.197321e-005
9.802399999999998e-004	-3.901893e-001	-9.196215e-005
9.832400000000002e-004	-3.902292e-001	-9.195417e-005
9.872400000000008e-004	-3.902655e-001	-9.194689e-005
9.922400000000014e-004	-3.902934e-001	-9.194131e-005
9.989999999999999e-004	-3.903135e-001	-9.193730e-005
1.000000000000000e-003	-3.903154e-001	-9.193691e-005
