time	V(out)	I(R1)
6.252399999999981e-004	7.575376e-002	1.548492e-004
6.262399999999980e-004	7.689394e-002	1.546212e-004
6.272399999999979e-004	7.791273e-002	1.544175e-004
6.282399999999978e-004	7.882303e-002	1.542354e-004
6.292399999999977e-004	7.963641e-002	1.540727e-004
6.302399999999976e-004	8.036319e-002	1.539274e-004
6.312399999999975e-004	8.101258e-002	1.537975e-004
6.322399999999975e-004	8.159283e-002	1.536814e-004
6.332399999999974e-004	8.211130e-002	1.535777e-004
6.342399999999973e-004	8.257456e-002	1.534851e-004
6.352399999999972e-004	8.298850e-002	1.534023e-004
6.362399999999971e-004	8.335836e-002	1.533283e-004
6.372399999999970e-004	8.368885e-002	1.532622e-004
6.382399999999970e-004	8.398414e-002	1.532032e-004
6.392399999999969e-004	8.424799e-002	1.531504e-004
6.402399999999968e-004	8.448375e-002	1.531032e-004
6.412399999999967e-004	8.469441e-002	1.530611e-004
6.422399999999966e-004	8.488263e-002	1.530235e-004
6.432399999999965e-004	8.505082e-002	1.529898e-004
6.442399999999965e-004	8.520110e-002	1.529598e-004
6.452399999999964e-004	8.533537e-002	1.529329e-004
6.462399999999963e-004	8.545536e-002	1.529089e-004
6.472399999999962e-004	8.556256e-002	1.528875e-004
6.482399999999961e-004	8.565835e-002	1.528683e-004
6.492399999999960e-004	8.574394e-002	1.528512e-004
6.502399999999959e-004	8.582042e-002	1.528359e-004
6.512399999999959e-004	8.588876e-002	1.528222e-004
6.522399999999958e-004	8.594981e-002	1.528100e-004
6.532399999999957e-004	8.600437e-002	1.527991e-004
6.542399999999956e-004	8.605312e-002	1.527894e-004
6.552399999999955e-004	8.609667e-002	1.527807e-004
6.562399999999954e-004	8.613560e-002	1.527729e-004
6.572399999999954e-004	8.617038e-002	1.527659e-004
6.582399999999953e-004	8.620144e-002	1.527597e-004
6.592399999999952e-004	8.622921e-002	1.527542e-004
6.602399999999951e-004	8.625402e-002	1.527492e-004
6.612399999999950e-004	8.627619e-002	1.527448e-004
6.622399999999949e-004	8.629599e-002	1.527408e-004
6.632399999999949e-004	8.631369e-002	1.527373e-004
6.642399999999948e-004	8.632950e-002	1.527341e-004
6.662399999999946e-004	8.635626e-002	1.527288e-004
6.682399999999944e-004	8.637762e-002	1.527245e-004
6.702399999999943e-004	8.639468e-002	1.527211e-004
6.722399999999941e-004	8.640829e-002	1.527183e-004
6.752399999999938e-004	8.642375e-002	1.527152e-004
6.782399999999936e-004	8.643477e-002	1.527130e-004
6.822399999999933e-004	8.644472e-002	1.527111e-004
6.872399999999928e-004	8.645225e-002	1.527095e-004
6.932399999999923e-004	8.645714e-002	1.527086e-004
7.010000000000000e-004	8.646010e-002	1.527080e-004
7.011000000000001e-004	8.620442e-002	1.187591e-004
7.013000000000000e-004	8.522236e-002	5.095553e-005
7.015999999999999e-004	8.241032e-002	-5.048206e-005
7.020000000000002e-004	7.702097e-002	-1.854042e-004
7.026000000000001e-004	6.645165e-002	-1.832903e-004
7.032400000000002e-004	5.601997e-002	-1.812040e-004
7.042400000000001e-004	4.099969e-002	-1.781999e-004
7.052400000000000e-004	2.742818e-002	-1.754856e-004
7.062399999999999e-004	1.530170e-002	-1.730603e-004
7.072399999999998e-004	4.466387e-003	-1.708933e-004
7.082399999999997e-004	-5.215236e-003	-1.689570e-004
7.092399999999997e-004	-1.386601e-002	-1.672268e-004
7.102399999999996e-004	-2.159569e-002	-1.656809e-004
7.112399999999995e-004	-2.850235e-002	-1.642995e-004
7.122399999999994e-004	-3.467363e-002	-1.630653e-004
7.132399999999993e-004	-4.018782e-002	-1.619624e-004
7.142399999999992e-004	-4.511488e-002	-1.609770e-004
7.152399999999992e-004	-4.951734e-002	-1.600965e-004
7.162399999999991e-004	-5.345105e-002	-1.593098e-004
7.172399999999990e-004	-5.696591e-002	-1.586068e-004
7.182399999999989e-004	-6.010653e-002	-1.579787e-004
7.192399999999988e-004	-6.291275e-002	-1.574175e-004
7.202399999999987e-004	-6.542018e-002	-1.569160e-004
7.212399999999986e-004	-6.766063e-002	-1.564679e-004
7.222399999999986e-004	-6.966253e-002	-1.560675e-004
7.232399999999985e-004	-7.145128e-002	-1.557097e-004
7.242399999999984e-004	-7.304956e-002	-1.553901e-004
7.252399999999983e-004	-7.447767e-002	-1.551045e-004
7.262399999999982e-004	-7.575373e-002	-1.548493e-004
7.272399999999981e-004	-7.689391e-002	-1.546212e-004
7.282399999999981e-004	-7.791270e-002	-1.544175e-004
7.292399999999980e-004	-7.882301e-002	-1.542354e-004
7.302399999999979e-004	-7.963639e-002	-1.540727e-004
7.312399999999978e-004	-8.036317e-002	-1.539274e-004
7.322399999999977e-004	-8.101257e-002	-1.537975e-004
7.332399999999976e-004	-8.159281e-002	-1.536814e-004
7.342399999999976e-004	-8.211128e-002	-1.535777e-004
7.352399999999975e-004	-8.257455e-002	-1.534851e-004
7.362399999999974e-004	-8.298849e-002	-1.534023e-004
7.372399999999973e-004	-8.335835e-002	-1.533283e-004
7.382399999999972e-004	-8.368883e-002	-1.532622e-004
7.392399999999971e-004	-8.398413e-002	-1.532032e-004
7.402399999999971e-004	-8.424798e-002	-1.531504e-004
7.412399999999970e-004	-8.448374e-002	-1.531032e-004
7.422399999999969e-004	-8.469440e-002	-1.530611e-004
7.432399999999968e-004	-8.488263e-002	-1.530235e-004
7.442399999999967e-004	-8.505081e-002	-1.529898e-004
7.452399999999966e-004	-8.520109e-002	-1.529598e-004
7.462399999999965e-004	-8.533537e-002	-1.529329e-004
7.472399999999965e-004	-8.545535e-002	-1.529089e-004
7.482399999999964e-004	-8.556256e-002	-1.528875e-004
7.492399999999963e-004	-8.565835e-002	-1.528683e-004
7.502399999999962e-004	-8.574393e-002	-1.528512e-004
7.512399999999961e-004	-8.582041e-002	-1.528359e-004
7.522399999999960e-004	-8.588875e-002	-1.528222e-004
7.532399999999960e-004	-8.594981e-002	-1.528100e-004
7.542399999999959e-004	-8.600437e-002	-1.527991e-004
7.552399999999958e-004	-8.605312e-002	-1.527894e-004
7.562399999999957e-004	-8.609667e-002	-1.527807e-004
7.572399999999956e-004	-8.613560e-002	-1.527729e-004
7.582399999999955e-004	-8.617038e-002	-1.527659e-004
7.592399999999955e-004	-8.620144e-002	-1.527597e-004
7.602399999999954e-004	-8.622921e-002	-1.527542e-004
7.612399999999953e-004	-8.625402e-002	-1.527492e-004
7.622399999999952e-004	-8.627619e-002	-1.527448e-004
7.632399999999951e-004	-8.629599e-002	-1.527408e-004
7.642399999999950e-004	-8.631369e-002	-1.527373e-004
7.652399999999949e-004	-8.632950e-002	-1.527341e-004
7.672399999999948e-004	-8.635626e-002	-1.527288e-004
7.692399999999946e-004	-8.637762e-002	-1.527245e-004
7.712399999999944e-004	-8.639468e-002	-1.527211e-004
7.732399999999943e-004	-8.640829e-002	-1.527183e-004
7.762399999999940e-004	-8.642375e-002	-1.527152e-004
7.792399999999938e-004	-8.643477e-002	-1.527130e-004
7.832399999999934e-004	-8.644472e-002	-1.527111e-004
7.882399999999930e-004	-8.645225e-002	-1.527095e-004
7.942399999999925e-004	-8.645714e-002	-1.527086e-004
8.000000000000002e-004	-8.645957e-002	-1.527081e-004
8.001000000000002e-004	-8.620390e-002	-1.187592e-004
8.003000000000001e-004	-8.522184e-002	-5.095563e-005
8.006000000000001e-004	-8.240982e-002	5.048197e-005
8.010000000000001e-004	-7.702049e-002	1.854041e-004
8.016000000000000e-004	-6.645120e-002	1.832902e-004
8.022400000000001e-004	-5.601956e-002	1.812039e-004
8.032400000000000e-004	-4.099932e-002	1.781999e-004
8.042399999999999e-004	-2.742785e-002	1.754856e-004
8.052399999999998e-004	-1.530140e-002	1.730603e-004
8.062399999999997e-004	-4.466123e-003	1.708932e-004
8.072399999999997e-004	5.215472e-003	1.689569e-004
8.082399999999996e-004	1.386622e-002	1.672268e-004
8.092399999999995e-004	2.159588e-002	1.656808e-004
8.102399999999994e-004	2.850252e-002	1.642995e-004
8.112399999999993e-004	3.467378e-002	1.630652e-004
8.122399999999992e-004	4.018795e-002	1.619624e-004
8.132399999999992e-004	4.511501e-002	1.609770e-004
8.142399999999991e-004	4.951745e-002	1.600965e-004
8.152399999999990e-004	5.345114e-002	1.593098e-004
8.162399999999989e-004	5.696600e-002	1.586068e-004
8.172399999999988e-004	6.010661e-002	1.579787e-004
8.182399999999987e-004	6.291282e-002	1.574174e-004
8.192399999999986e-004	6.542024e-002	1.569160e-004
8.202399999999986e-004	6.766068e-002	1.564679e-004
8.212399999999985e-004	6.966257e-002	1.560675e-004
8.222399999999984e-004	7.145132e-002	1.557097e-004
8.232399999999983e-004	7.304960e-002	1.553901e-004
8.242399999999982e-004	7.447771e-002	1.551045e-004
8.252399999999981e-004	7.575376e-002	1.548492e-004
8.262399999999981e-004	7.689394e-002	1.546212e-004
8.272399999999980e-004	7.791273e-002	1.544175e-004
8.282399999999979e-004	7.882303e-002	1.542354e-004
8.292399999999978e-004	7.963641e-002	1.540727e-004
8.302399999999977e-004	8.036318e-002	1.539274e-004
8.312399999999976e-004	8.101258e-002	1.537975e-004
8.322399999999976e-004	8.159283e-002	1.536814e-004
8.332399999999975e-004	8.211130e-002	1.535777e-004
8.342399999999974e-004	8.257456e-002	1.534851e-004
8.352399999999973e-004	8.298850e-002	1.534023e-004
8.362399999999972e-004	8.335836e-002	1.533283e-004
8.372399999999971e-004	8.368885e-002	1.532622e-004
8.382399999999970e-004	8.398414e-002	1.532032e-004
8.392399999999970e-004	8.424799e-002	1.531504e-004
8.402399999999969e-004	8.448375e-002	1.531032e-004
8.412399999999968e-004	8.469441e-002	1.530611e-004
8.422399999999967e-004	8.488263e-002	1.530235e-004
8.432399999999966e-004	8.505082e-002	1.529898e-004
8.442399999999965e-004	8.520110e-002	1.529598e-004
8.452399999999965e-004	8.533537e-002	1.529329e-004
8.462399999999964e-004	8.545536e-002	1.529089e-004
8.472399999999963e-004	8.556256e-002	1.528875e-004
8.482399999999962e-004	8.565835e-002	1.528683e-004
8.492399999999961e-004	8.574394e-002	1.528512e-004
8.502399999999960e-004	8.582042e-002	1.528359e-004
8.512399999999960e-004	8.588876e-002	1.528222e-004
8.522399999999959e-004	8.594981e-002	1.528100e-004
8.532399999999958e-004	8.600437e-002	1.527991e-004
8.542399999999957e-004	8.605312e-002	1.527894e-004
8.552399999999956e-004	8.609667e-002	1.527807e-004
8.562399999999955e-004	8.613560e-002	1.527729e-004
8.572399999999954e-004	8.617038e-002	1.527659e-004
8.582399999999954e-004	8.620144e-002	1.527597e-004
8.592399999999953e-004	8.622921e-002	1.527542e-004
8.602399999999952e-004	8.625402e-002	1.527492e-004
8.612399999999951e-004	8.627619e-002	1.527448e-004
8.622399999999950e-004	8.629599e-002	1.527408e-004
8.632399999999949e-004	8.631369e-002	1.527373e-004
8.642399999999949e-004	8.632950e-002	1.527341e-004
8.662399999999947e-004	8.635626e-002	1.527288e-004
8.682399999999945e-004	8.637762e-002	1.527245e-004
8.702399999999944e-004	8.639468e-002	1.527211e-004
8.722399999999942e-004	8.640829e-002	1.527183e-004
8.752399999999939e-004	8.642375e-002	1.527152e-004
8.782399999999937e-004	8.643477e-002	1.527130e-004
8.822399999999933e-004	8.644472e-002	1.527111e-004
8.872399999999929e-004	8.645225e-002	1.527095e-004
8.932399999999924e-004	8.645714e-002	1.527086e-004
9.010000000000001e-004	8.646010e-002	1.527080e-004
9.011000000000002e-004	8.620442e-002	1.187591e-004
9.013000000000001e-004	8.522236e-002	5.095553e-005
9.016000000000000e-004	8.241032e-002	-5.048206e-005
9.020000000000002e-004	7.702097e-002	-1.854042e-004
9.026000000000002e-004	6.645165e-002	-1.832903e-004
9.032400000000003e-004	5.601997e-002	-1.812040e-004
9.042400000000002e-004	4.099969e-002	-1.781999e-004
9.052400000000001e-004	2.742818e-002	-1.754856e-004
9.062400000000000e-004	1.530170e-002	-1.730603e-004
9.072399999999999e-004	4.466387e-003	-1.708933e-004
9.082399999999998e-004	-5.215236e-003	-1.689570e-004
9.092399999999997e-004	-1.386601e-002	-1.672268e-004
9.102399999999997e-004	-2.159569e-002	-1.656809e-004
9.112399999999996e-004	-2.850235e-002	-1.642995e-004
9.122399999999995e-004	-3.467363e-002	-1.630653e-004
9.132399999999994e-004	-4.018782e-002	-1.619624e-004
9.142399999999993e-004	-4.511488e-002	-1.609770e-004
9.152399999999992e-004	-4.951734e-002	-1.600965e-004
9.162399999999992e-004	-5.345105e-002	-1.593098e-004
9.172399999999991e-004	-5.696591e-002	-1.586068e-004
9.182399999999990e-004	-6.010653e-002	-1.579787e-004
9.192399999999989e-004	-6.291275e-002	-1.574175e-004
9.202399999999988e-004	-6.542018e-002	-1.569160e-004
9.212399999999987e-004	-6.766063e-002	-1.564679e-004
9.222399999999987e-004	-6.966253e-002	-1.560675e-004
9.232399999999986e-004	-7.145128e-002	-1.557097e-004
9.242399999999985e-004	-7.304956e-002	-1.553901e-004
9.252399999999984e-004	-7.447767e-002	-1.551045e-004
9.262399999999983e-004	-7.575373e-002	-1.548493e-004
9.272399999999982e-004	-7.689391e-002	-1.546212e-004
9.282399999999982e-004	-7.791270e-002	-1.544175e-004
9.292399999999981e-004	-7.882301e-002	-1.542354e-004
9.302399999999980e-004	-7.963639e-002	-1.540727e-004
9.312399999999979e-004	-8.036317e-002	-1.539274e-004
9.322399999999978e-004	-8.101256e-002	-1.537975e-004
9.332399999999977e-004	-8.159281e-002	-1.536814e-004
9.342399999999976e-004	-8.211128e-002	-1.535777e-004
9.352399999999976e-004	-8.257455e-002	-1.534851e-004
9.362399999999975e-004	-8.298849e-002	-1.534023e-004
9.372399999999974e-004	-8.335835e-002	-1.533283e-004
9.382399999999973e-004	-8.368883e-002	-1.532622e-004
9.392399999999972e-004	-8.398413e-002	-1.532032e-004
9.402399999999971e-004	-8.424798e-002	-1.531504e-004
9.412399999999971e-004	-8.448374e-002	-1.531032e-004
9.422399999999970e-004	-8.469440e-002	-1.530611e-004
9.432399999999969e-004	-8.488263e-002	-1.530235e-004
9.442399999999968e-004	-8.505081e-002	-1.529898e-004
9.452399999999967e-004	-8.520109e-002	-1.529598e-004
9.462399999999966e-004	-8.533537e-002	-1.529329e-004
9.472399999999966e-004	-8.545535e-002	-1.529089e-004
9.482399999999965e-004	-8.556256e-002	-1.528875e-004
9.492399999999964e-004	-8.565835e-002	-1.528683e-004
9.502399999999963e-004	-8.574393e-002	-1.528512e-004
9.512399999999962e-004	-8.582041e-002	-1.528359e-004
9.522399999999961e-004	-8.588875e-002	-1.528222e-004
9.532399999999963e-004	-8.594981e-002	-1.528100e-004
9.542399999999964e-004	-8.600437e-002	-1.527991e-004
9.552399999999965e-004	-8.605312e-002	-1.527894e-004
9.562399999999967e-004	-8.609667e-002	-1.527807e-004
9.572399999999968e-004	-8.613560e-002	-1.527729e-004
9.582399999999969e-004	-8.617038e-002	-1.527659e-004
9.592399999999971e-004	-8.620144e-002	-1.527597e-004
9.602399999999972e-004	-8.622921e-002	-1.527542e-004
9.612399999999973e-004	-8.625402e-002	-1.527492e-004
9.622399999999975e-004	-8.627619e-002	-1.527448e-004
9.632399999999976e-004	-8.629599e-002	-1.527408e-004
9.642399999999977e-004	-8.631369e-002	-1.527373e-004
9.652399999999979e-004	-8.632950e-002	-1.527341e-004
9.672399999999981e-004	-8.635626e-002	-1.527288e-004
9.692399999999984e-004	-8.637762e-002	-1.527245e-004
9.712399999999987e-004	-8.639468e-002	-1.527211e-004
9.732399999999989e-004	-8.640829e-002	-1.527183e-004
9.762399999999993e-004	-8.642375e-002	-1.527152e-004
9.792399999999997e-004	-8.643477e-002	-1.527130e-004
9.832400000000002e-004	-8.644472e-002	-1.527111e-004
9.882400000000009e-004	-8.645225e-002	-1.527095e-004
9.942400000000017e-004	-8.645714e-002	-1.527086e-004
9.989999999999999e-004	-8.645924e-002	-1.527081e-004
1.000000000000000e-003	-8.645957e-002	-1.527081e-004
