time	V(out)	I(R1)
9.020000000000002e-004	4.045712e-001	-2.509143e-004
9.022800000000001e-004	3.560407e-001	-2.412081e-004
9.026000000000002e-004	3.044422e-001	-2.308884e-004
9.032400000000003e-004	2.111926e-001	-2.122385e-004
9.042400000000002e-004	8.489336e-002	-1.869787e-004
9.052400000000001e-004	-2.074467e-002	-1.658511e-004
9.062400000000000e-004	-1.072404e-001	-1.485519e-004
9.072399999999999e-004	-1.780625e-001	-1.343875e-004
9.082399999999998e-004	-2.360512e-001	-1.227898e-004
9.092399999999997e-004	-2.835320e-001	-1.132936e-004
9.102399999999997e-004	-3.224089e-001	-1.055182e-004
9.112399999999996e-004	-3.542411e-001	-9.915177e-005
9.122399999999995e-004	-3.803051e-001	-9.393899e-005
9.132399999999994e-004	-4.016461e-001	-8.967078e-005
9.142399999999993e-004	-4.191200e-001	-8.617601e-005
9.152399999999992e-004	-4.334275e-001	-8.331450e-005
9.162399999999992e-004	-4.451424e-001	-8.097153e-005
9.172399999999991e-004	-4.547344e-001	-7.905311e-005
9.182399999999990e-004	-4.625884e-001	-7.748233e-005
9.192399999999989e-004	-4.690191e-001	-7.619617e-005
9.202399999999988e-004	-4.742846e-001	-7.514309e-005
9.212399999999987e-004	-4.785959e-001	-7.428082e-005
9.222399999999987e-004	-4.821260e-001	-7.357480e-005
9.232399999999986e-004	-4.850164e-001	-7.299673e-005
9.242399999999985e-004	-4.873830e-001	-7.252340e-005
9.252399999999984e-004	-4.893208e-001	-7.213584e-005
9.262399999999983e-004	-4.909075e-001	-7.181851e-005
9.272399999999982e-004	-4.922066e-001	-7.155868e-005
9.282399999999982e-004	-4.932703e-001	-7.134594e-005
9.292399999999981e-004	-4.941413e-001	-7.117174e-005
9.302399999999980e-004	-4.948545e-001	-7.102911e-005
9.312399999999979e-004	-4.954384e-001	-7.091233e-005
9.322399999999978e-004	-4.959165e-001	-7.081671e-005
9.332399999999977e-004	-4.963079e-001	-7.073841e-005
9.342399999999976e-004	-4.966285e-001	-7.067430e-005
9.352399999999976e-004	-4.968909e-001	-7.062181e-005
9.362399999999975e-004	-4.971058e-001	-7.057883e-005
9.372399999999974e-004	-4.972818e-001	-7.054365e-005
9.382399999999973e-004	-4.974259e-001	-7.051483e-005
9.392399999999972e-004	-4.975438e-001	-7.049124e-005
9.402399999999971e-004	-4.976404e-001	-7.047192e-005
9.412399999999971e-004	-4.977195e-001	-7.045610e-005
9.422399999999970e-004	-4.977843e-001	-7.044315e-005
9.432399999999969e-004	-4.978372e-001	-7.043255e-005
9.442399999999968e-004	-4.978807e-001	-7.042386e-005
9.462399999999966e-004	-4.979453e-001	-7.041093e-005
9.482399999999965e-004	-4.979887e-001	-7.040227e-005
9.512399999999962e-004	-4.980285e-001	-7.039431e-005
9.552399999999965e-004	-4.980551e-001	-7.038898e-005
9.622399999999975e-004	-4.980715e-001	-7.038571e-005
9.932400000000016e-004	-4.980768e-001	-7.038463e-005
9.989999999999999e-004	-4.980768e-001	-7.038463e-005
1.000000000000000e-003	-4.980768e-001	-7.038463e-005
