time	V(n002)
9.112399999999996e-004	-2.850235e-002
9.122399999999995e-004	-3.467363e-002
9.132399999999994e-004	-4.018782e-002
9.142399999999993e-004	-4.511488e-002
9.152399999999992e-004	-4.951734e-002
9.162399999999992e-004	-5.345105e-002
9.172399999999991e-004	-5.696591e-002
9.182399999999990e-004	-6.010653e-002
9.192399999999989e-004	-6.291275e-002
9.202399999999988e-004	-6.542018e-002
9.212399999999987e-004	-6.766063e-002
9.222399999999987e-004	-6.966253e-002
9.232399999999986e-004	-7.145128e-002
9.242399999999985e-004	-7.304956e-002
9.252399999999984e-004	-7.447767e-002
9.262399999999983e-004	-7.575373e-002
9.272399999999982e-004	-7.689391e-002
9.282399999999982e-004	-7.791270e-002
9.292399999999981e-004	-7.882301e-002
9.302399999999980e-004	-7.963639e-002
9.312399999999979e-004	-8.036317e-002
9.322399999999978e-004	-8.101256e-002
9.332399999999977e-004	-8.159281e-002
9.342399999999976e-004	-8.211128e-002
9.352399999999976e-004	-8.257455e-002
9.362399999999975e-004	-8.298849e-002
9.372399999999974e-004	-8.335835e-002
9.382399999999973e-004	-8.368883e-002
9.392399999999972e-004	-8.398413e-002
9.402399999999971e-004	-8.424798e-002
9.412399999999971e-004	-8.448374e-002
9.422399999999970e-004	-8.469440e-002
9.432399999999969e-004	-8.488263e-002
9.442399999999968e-004	-8.505081e-002
9.452399999999967e-004	-8.520109e-002
9.462399999999966e-004	-8.533537e-002
9.472399999999966e-004	-8.545535e-002
9.482399999999965e-004	-8.556256e-002
9.492399999999964e-004	-8.565835e-002
9.502399999999963e-004	-8.574393e-002
9.512399999999962e-004	-8.582041e-002
9.522399999999961e-004	-8.588875e-002
9.532399999999963e-004	-8.594981e-002
9.542399999999964e-004	-8.600437e-002
9.552399999999965e-004	-8.605312e-002
9.562399999999967e-004	-8.609667e-002
9.572399999999968e-004	-8.613560e-002
9.582399999999969e-004	-8.617038e-002
9.592399999999971e-004	-8.620144e-002
9.602399999999972e-004	-8.622921e-002
9.612399999999973e-004	-8.625402e-002
9.622399999999975e-004	-8.627619e-002
9.632399999999976e-004	-8.629599e-002
9.642399999999977e-004	-8.631369e-002
9.652399999999979e-004	-8.632950e-002
9.672399999999981e-004	-8.635626e-002
9.692399999999984e-004	-8.637762e-002
9.712399999999987e-004	-8.639468e-002
9.732399999999989e-004	-8.640829e-002
9.762399999999993e-004	-8.642375e-002
9.792399999999997e-004	-8.643477e-002
9.832400000000002e-004	-8.644472e-002
9.882400000000009e-004	-8.645225e-002
9.942400000000017e-004	-8.645714e-002
9.989999999999999e-004	-8.645924e-002
1.000000000000000e-003	-8.645957e-002
